ID;LTL;IFG;Prec;ATL;aPFC;Ins;ACC;PCC;V1;LTL_2;IFG_2;Prec_2;ATL_2;aPFC_2;Ins_2;ACC_2;PCC_2;V1_2
sub-001;0.44612510070329003;0.35562142095063903;0.38557044331221285;0.38482537505171244;0.36549170422627214;0.4521475657020924;0.3325508415528992;0.39812705489145817;0.3734969353539313;0.28646782268657267;0.24568389249639247;0.2962932033244533;0.2868331945831946;0.2659540991415992;0.30224986356236355;0.2550374197561698;0.2966166426166426;0.2935626815314315
sub-002;0.35829141899100747;0.40077868138567724;0.35914399481786313;0.37760331613212267;0.3659169714982472;0.3966437226468091;0.37494420493391684;0.39726359222243995;0.34817890347725733;0.281302361989862;0.2580698861323862;0.2828940168627669;0.2797574000074;0.2970867558367559;0.3025601666851667;0.2704561017686018;0.2691603720353721;0.3258395042457542
sub-003;0.5029299213969995;0.4394535077405448;0.4478071178174059;0.4045019814052736;0.4320776721754088;0.4212581923487273;0.4373162845385068;0.3983720088401158;0.43184020293073794;0.31903935300810304;0.3013767644392644;0.27212874509749513;0.2944914044289044;0.29846804353054346;0.2796008644133644;0.2775848757723758;0.27820973470973465;0.29542764180264175
sub-004;0.458527255209354;0.413621752999325;0.5175060421974003;0.4106414799573236;0.491574264593812;0.40213953665599755;0.5070226936224879;0.39598642955124436;0.4093547912992357;0.3169951645576646;0.3058079039016539;0.3009936463998964;0.3116952306952307;0.30853797822547824;0.306094564000814;0.32215071155696157;0.3016482337107337;0.3095259925259925
sub-005;0.457669235961417;0.38978705336730024;0.4591675376140397;0.4444546508589718;0.41259770940840895;0.3936015306900081;0.4208009449778997;0.40133118862542727;0.3895849663596578;0.283093675999926;0.3020299122174122;0.2915394501332001;0.2732671379546379;0.26570601389351384;0.2918911482036482;0.27417667286417285;0.24874028286528285;0.2764847513597513
sub-006;0.33274476342891984;0.37351598732771574;0.3664313747904283;0.3912057449866092;0.3619861410499271;0.3355222690356435;0.3784395616957346;0.3939424249352233;0.34280624687003297;0.32710796726421726;0.25922398666148666;0.272154341029341;0.27263716144966144;0.27128379490879495;0.2684522537647538;0.2882272218522219;0.2887727342102342;0.2673648851148851
sub-007;0.45044581618655694;0.4180377283515143;0.40002272628301433;0.4876958270733991;0.38028896400809986;0.41507582685566224;0.39841691706403637;0.40685013717421126;0.400148605395519;0.27770447261072256;0.3076280837218337;0.3160297040922041;0.3084647482147482;0.2738485831298331;0.32628049149924154;0.3049053724053724;0.3401515660265661;0.29688199763199763
sub-008;0.4335494371502602;0.4102788120277832;0.39975123565658544;0.3987979565397261;0.41400347290264977;0.4192407244104775;0.4041114159426917;0.37158085113332034;0.3984393711759967;0.27949115005365005;0.2653793347855848;0.2825374463499463;0.259223042004292;0.2773295917045917;0.2514707364394864;0.3019682609057609;0.2632240860990861;0.2721422188922189
sub-009;0.4013393537570492;0.3618167145687722;0.4018816545822718;0.39953077710279356;0.3875062599342435;0.35394688854050993;0.39887892742831016;0.41887737605330205;0.3550798005530516;0.29397507238132237;0.27986101745476744;0.2693947487697487;0.2549690066877567;0.27325394512894513;0.24842299367299367;0.26210976985976986;0.2810995485995486;0.28948048479298477
sub-010;0.47395527140897503;0.4592512302131644;0.41748113854595337;0.4460237169856511;0.3912676639014088;0.4386186230322032;0.49294872841683535;0.436650145883685;0.4059104666100551;0.24049581321456326;0.268277713027713;0.2672933062308062;0.2757173266548266;0.26679648939023937;0.2675939165001665;0.25461527014652013;0.26045388407888403;0.28189240389240394
sub-011;0.5414434864023342;0.5238918555533781;0.521006161952664;0.38604946436736554;0.4835037124131774;0.4771532812942278;0.5461255089598711;0.5015459315870838;0.3495696975635247;0.3139914506789507;0.2886962643837644;0.30851964123839126;0.2949777421652422;0.29637560356310355;0.3014262242387242;0.31084219831094834;0.2928942319254819;0.2946155129592629
sub-012;0.3930381366080955;0.4307726119711716;0.4024321205391165;0.4043155442332396;0.4100515491976398;0.4178744257190759;0.40320304504975285;0.32263701090861585;0.42626001589478957;0.26745754245754244;0.2773633311133311;0.23306006146631145;0.26515158452658455;0.25821558996558996;0.29067155067155065;0.2679218408905909;0.22784180749805746;0.26946140896140897
sub-013;0.4709266880048773;0.4292777124567248;0.46270031789579114;0.3805386809502036;0.3995838504583361;0.4332160276090318;0.4493748230888148;0.4152908419883729;0.41154644871208657;0.3166748575498575;0.28625655363155367;0.2932384028009028;0.3003887327949828;0.2668883061383061;0.2762377576127576;0.26929826654826655;0.27568124005624006;0.28284104205979205
sub-014;0.39404380865286215;0.3851104742308446;0.4185398839462625;0.412512655954014;0.435018480414571;0.37968066170226666;0.42387307575064775;0.40600708733424784;0.41994700829577375;0.278009583009583;0.296332369019869;0.278013024013024;0.2569007497132497;0.2723688764938765;0.29408399933399937;0.28511191933066937;0.2729939366189367;0.28999274336774333
sub-015;0.41811461667428745;0.43683862433862425;0.4211942321510223;0.4234063023929279;0.4522047216234459;0.375688592766782;0.4781895725825767;0.39302724976593284;0.30762133385590174;0.25773884564509564;0.3038830428830429;0.27361854002479;0.28321771978021976;0.2895166546416546;0.32646359311984313;0.27810526279276276;0.2835566493691493;0.30209603012728015
sub-016;0.4528579321531997;0.5064103087508437;0.4453800324427897;0.3872184390445707;0.3362292333485749;0.42432828183856985;0.3725429758094367;0.37333567400439827;0.42893885949441507;0.30223018648018646;0.2725185612998113;0.30006975547600545;0.2691186891811892;0.27943763296888297;0.28602956765456766;0.27402369967994966;0.2747733077108077;0.30286461223961225
sub-017;0.39320484137870976;0.3694545147734448;0.38704697128051035;0.300866728721667;0.2662717464672197;0.3556112145361117;0.3292922736081172;0.39440579615476734;0.36171396999586297;0.280953225015725;0.28265989565989563;0.3212927072927073;0.2934147438209938;0.30269850057350056;0.32676866998742;0.322656493968994;0.29295865939615945;0.31163569994819995
sub-018;0.4758883663204651;0.42883543449387074;0.41194517930629043;0.4615333845014915;0.4372856652949246;0.3963817580072724;0.4142191684629956;0.44566581204955696;0.41646049709321314;0.2715964567839568;0.2614111906611907;0.28633996212121215;0.245419459013209;0.24415689171939173;0.26952470446220445;0.25552425699300696;0.2504228514541015;0.27828818635068636
