index,0
z_vstackantcingulate_BOLD__INTERS_bin,0.38785248066809525
z_vstackV1_BOLD__INTERS_bin,0.3759091268642763
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.4586391321856438
z_vstackprecun_BOLD__INTERS_bin,0.39697188424347885
z_vstackposcingulate_BOLD__INTERS_bin,0.39192677247079244
z_vstackl_inf_front_BOLD__INTERS_bin,0.4261541914158193
z_vstackinsula_BOLD__INTERS_bin,0.41864977492053906
z_vstackl_apfc_BOLD__INTERS_bin,0.3827557432416236
z_vstackatempole_BOLD__INTERS_bin,0.4480398731021654
z_vstackantcingulate_BOLD__INTERS_bin,0.3632680926493219
z_vstackV1_BOLD__INTERS_bin,0.3391988225875269
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.3709228317824663
z_vstackprecun_BOLD__INTERS_bin,0.3697343031645357
z_vstackposcingulate_BOLD__INTERS_bin,0.3933116164013174
z_vstackl_inf_front_BOLD__INTERS_bin,0.3926984007133509
z_vstackinsula_BOLD__INTERS_bin,0.40433161107994997
z_vstackl_apfc_BOLD__INTERS_bin,0.3589044215290062
z_vstackatempole_BOLD__INTERS_bin,0.36286308744780504
z_vstackantcingulate_BOLD__INTERS_bin,0.5060156920414395
z_vstackV1_BOLD__INTERS_bin,0.4063475284405517
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.5313182249644044
z_vstackprecun_BOLD__INTERS_bin,0.5556062523670497
z_vstackposcingulate_BOLD__INTERS_bin,0.3960735139721851
z_vstackl_inf_front_BOLD__INTERS_bin,0.4491879521364572
z_vstackinsula_BOLD__INTERS_bin,0.4170601662088373
z_vstackl_apfc_BOLD__INTERS_bin,0.5227196022877085
z_vstackatempole_BOLD__INTERS_bin,0.4096863269620745
z_vstackantcingulate_BOLD__INTERS_bin,0.45296498444338984
z_vstackV1_BOLD__INTERS_bin,0.42291597752561205
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.5345966187743596
z_vstackprecun_BOLD__INTERS_bin,0.4470453826350836
z_vstackposcingulate_BOLD__INTERS_bin,0.39920619939307644
z_vstackl_inf_front_BOLD__INTERS_bin,0.46098113311568467
z_vstackinsula_BOLD__INTERS_bin,0.436120189795439
z_vstackl_apfc_BOLD__INTERS_bin,0.44490697794269224
z_vstackatempole_BOLD__INTERS_bin,0.39101183285153385
z_vstackantcingulate_BOLD__INTERS_bin,0.42192643089653054
z_vstackV1_BOLD__INTERS_bin,0.38194375530338986
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.47560416696629315
z_vstackprecun_BOLD__INTERS_bin,0.4309952575110383
z_vstackposcingulate_BOLD__INTERS_bin,0.40088818296874773
z_vstackl_inf_front_BOLD__INTERS_bin,0.40543606448922065
z_vstackinsula_BOLD__INTERS_bin,0.39416069810588084
z_vstackl_apfc_BOLD__INTERS_bin,0.41941241436673327
z_vstackatempole_BOLD__INTERS_bin,0.4014710464876578
z_vstackantcingulate_BOLD__INTERS_bin,0.4326793684351824
z_vstackV1_BOLD__INTERS_bin,0.35665560445460776
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.42852816249826214
z_vstackprecun_BOLD__INTERS_bin,0.44524639489340484
z_vstackposcingulate_BOLD__INTERS_bin,0.389953462004957
z_vstackl_inf_front_BOLD__INTERS_bin,0.3938954087625184
z_vstackinsula_BOLD__INTERS_bin,0.3789162088373052
z_vstackl_apfc_BOLD__INTERS_bin,0.3577178404836212
z_vstackatempole_BOLD__INTERS_bin,0.3322756516278111
z_vstackantcingulate_BOLD__INTERS_bin,0.48941083833110416
z_vstackV1_BOLD__INTERS_bin,0.3443485339872383
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.5117527913208976
z_vstackprecun_BOLD__INTERS_bin,0.45819937030485197
z_vstackposcingulate_BOLD__INTERS_bin,0.4421435223137882
z_vstackl_inf_front_BOLD__INTERS_bin,0.4662653768343137
z_vstackinsula_BOLD__INTERS_bin,0.4269011903563399
z_vstackl_apfc_BOLD__INTERS_bin,0.4160829042681202
z_vstackatempole_BOLD__INTERS_bin,0.3978170708029512
z_vstackantcingulate_BOLD__INTERS_bin,0.4369625299027292
z_vstackV1_BOLD__INTERS_bin,0.39701416154904523
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.5398005625788018
z_vstackprecun_BOLD__INTERS_bin,0.48431688743150536
z_vstackposcingulate_BOLD__INTERS_bin,0.42685244111739123
z_vstackl_inf_front_BOLD__INTERS_bin,0.4478046962266231
