,ROI,Classification accuracy
162,Ins,0.4777199074074074
163,Ins,0.5664918110314616
164,Ins,0.5058057048984468
165,Ins,0.5571827708084429
166,Ins,0.5370292587614497
167,Ins,0.5315393518518519
168,Ins,0.5543328106332138
169,Ins,0.5486064441457587
170,Ins,0.6010818025686977
171,Ins,0.5995899293110315
172,Ins,0.5285882740939865
173,Ins,0.5922285692951015
174,Ins,0.5528051573078455
175,Ins,0.5780721077260056
176,Ins,0.6107548660892075
177,Ins,0.5583292886300278
178,Ins,0.5984387445240941
179,Ins,0.6012233671843887
180,ACC,0.680704898446834
181,ACC,0.5714605734767025
182,ACC,0.6573560707885304
183,ACC,0.5363323252688171
184,ACC,0.6440318847072879
185,ACC,0.5713719011350059
186,ACC,0.654230759657507
187,ACC,0.5946600582437276
188,ACC,0.6092225457984867
189,ACC,0.654011412285942
190,ACC,0.6870084129828754
191,ACC,0.5526480361409797
192,ACC,0.5220327434289128
193,ACC,0.5635407332735962
194,ACC,0.5201363998407009
195,ACC,0.6808464630625248
196,ACC,0.5080022899243329
197,ACC,0.5675698800278773
198,ACC,0.542372934090004
199,ACC,0.5499816432696136
200,ACC,0.7243425801473516
201,ACC,0.5933719758064515
202,ACC,0.5856528151135006
203,ACC,0.6630466572082836
204,ACC,0.6502482825567503
205,ACC,0.5883565437076861
206,ACC,0.597981381919554
207,ACC,0.5356338361210673
208,ACC,0.7153244474313023
209,ACC,0.5812674233373157
210,PCC,0.48906685583432896
211,PCC,0.5647603668857029
212,PCC,0.5713532332735961
213,PCC,0.5398652180406213
214,PCC,0.5508932571684587
215,PCC,0.5766455719832736
216,PCC,0.5811600831342095
217,PCC,0.5663751368976504
218,PCC,0.5666784896455596
219,PCC,0.6183153499601752
220,PCC,0.6272510329549981
221,PCC,0.5198283801274393
222,PCC,0.5119412086818
223,PCC,0.5718728220828355
224,PCC,0.5262656810035843
225,PCC,0.5135404221425727
226,PCC,0.5290549706292315
227,PCC,0.5494573874950218
228,PCC,0.5123394563918757
229,PCC,0.594246253982477
230,PCC,0.5822443747510953
231,PCC,0.565395074173636
232,PCC,0.5880796370967741
233,PCC,0.5804553713659897
234,PCC,0.592101005575468
235,PCC,0.5392678464755077
236,PCC,0.5553673212863401
237,PCC,0.5508590327558741
238,PCC,0.6453759707287933
239,PCC,0.5484010976702509
240,V1,0.5180191532258064
241,V1,0.513509309040223
242,V1,0.5186445265830346
243,V1,0.5437372436280365
244,V1,0.5369545873158104
245,V1,0.5415639934289128
246,V1,0.47451681352050973
247,V1,0.5333812475109518
248,V1,0.5130846151931501
249,V1,0.5291234194544007
250,V1,0.5825508388092393
251,V1,0.46072748655913975
252,V1,0.5002209030266825
253,V1,0.47000385802469136
254,V1,0.49159946236559143
255,V1,0.4958868478693748
256,V1,0.4877009906411788
257,V1,0.510376219633612
258,V1,0.5152034174631621
259,V1,0.52045219782955
260,V1,0.5562135976702509
261,V1,0.5177033552369573
262,V1,0.5270964008363201
263,V1,0.5524442453205894
264,V1,0.5490015805455993
265,V1,0.5407830545599362
266,V1,0.5193741288331343
267,V1,0.5203401906610912
268,V1,0.5230968115292712
269,V1,0.5811056352050975
270,PM,0.5000342244125847
271,PM,0.5523151259458382
272,PM,0.63304740392274
273,PM,0.5154289874551972
274,PM,0.5556675627240143
275,PM,0.5654915247909199
276,PM,0.5501340974711271
277,PM,0.518848317403425
278,PM,0.4982529993030665
279,PM,0.569526894165671
280,PM,0.6057612131620869
281,PM,0.5240862081839905
282,PM,0.5014312027080844
283,PM,0.5507345803464755
284,PM,0.48799656511350065
285,PM,0.5801006819992035
286,PM,0.5043091646754282
287,PM,0.5609427892273994
288,PM,0.5628749128833134
289,PM,0.5175182322779769
290,PM,0.5821774815810433
291,PM,0.6007940063719632
292,PM,0.5544603743528475
293,PM,0.5900537634408602
294,PM,0.5791610663082437
295,PM,0.549640954798885
296,PM,0.5896975184189566
297,PM,0.5490155814416567
298,PM,0.617016377937077
299,PM,0.6024990043807248
