ID;LTL;IFG;Prec;ATL;aPFC;Ins;ACC;PCC;V1;LTL_2;IFG_2;Prec_2;ATL_2;aPFC_2;Ins_2;ACC_2;PCC_2;V1_2
sub-001;0.5997517174432496;0.5073349138789327;0.6462689167662286;0.6152927120669057;0.6283555480884111;0.5397889909398645;0.680704898446834;0.48906685583432896;0.5180191532258064;0.5002843470666761;0.5096475263449258;0.4770167977031706;0.5153397416601015;0.510926340179745;0.5078229319835955;0.5038800457483962;0.4884456420939944;0.5281947236607216
sub-002;0.5949774118876942;0.5393534075069693;0.5465949820788532;0.6044202384508164;0.5430216422739944;0.5507268020708881;0.5714605734767025;0.5647603668857029;0.513509309040223;0.5167176691773822;0.5078492332020047;0.5492543438106068;0.511397855648574;0.5211926963913986;0.558036521320685;0.5159200242699248;0.512549950324076;0.559342229183171
sub-003;0.6712916293309438;0.6626095181202708;0.6142286439665472;0.5647603668857029;0.6036626344086021;0.5745734393667862;0.6573560707885304;0.5713532332735961;0.5186445265830346;0.5701462840059827;0.5648816253750674;0.5516875901899723;0.5525715138039689;0.5600402070528484;0.5845326132642524;0.5523031845069594;0.53937160438857;0.523562413214492
sub-004;0.5284669329948227;0.5429858622062923;0.535426933990442;0.5035686728395061;0.5443610613301474;0.5500189789924332;0.5363323252688171;0.5398652180406213;0.5437372436280365;0.5522250016123021;0.5462940643945854;0.5384381574175511;0.49841693054037023;0.5078295259517269;0.5414084628713205;0.5716154494688075;0.5463552870245855;0.5323163304355446
sub-005;0.6182733472720031;0.5626913455794503;0.5713485663082437;0.5598522749900438;0.5602474113898844;0.5700791517323774;0.6440318847072879;0.5508932571684587;0.5369545873158104;0.5377059134574239;0.5632259865965683;0.5498197587438657;0.5315791644437589;0.5636422195824392;0.5405631687711542;0.5096576562085176;0.5312728636892707;0.5607014633759225
sub-006;0.6613089904420549;0.6481341472520907;0.6176573078454799;0.5464285269812824;0.6339014585822381;0.5629106929510155;0.5713719011350059;0.5766455719832736;0.5415639934289128;0.5550077604146226;0.5169236499460591;0.5242410276343272;0.5531995343303532;0.5190454552075481;0.5229207621088958;0.5455470386472806;0.5369193550152693;0.49553245578910804
sub-007;0.5857772675228993;0.5621982029072083;0.5858566059338908;0.554461930007965;0.5820639187574671;0.5196432571684587;0.654230759657507;0.5811600831342095;0.47451681352050973;0.5721373174077684;0.5171966347371554;0.5106689050021601;0.49702115267359753;0.5392441191320753;0.524624592974714;0.5284545532202005;0.5000470225585224;0.502155972071087
sub-008;0.6829745992632417;0.5640929908403026;0.6206068299482278;0.552343127737953;0.5717499253285544;0.5421598093389088;0.5946600582437276;0.5663751368976504;0.5333812475109518;0.5651621971176881;0.5806118038925604;0.5679169583954934;0.5737545648902642;0.5953687577039197;0.5697741026702001;0.5793786001595385;0.5569780445439788;0.5923526721687896
sub-009;0.6592368578255675;0.5727066532258065;0.63211401085225;0.5123721251493429;0.5711587763839108;0.5175555680007965;0.6092225457984867;0.5666784896455596;0.5130846151931501;0.5791299527786342;0.5551229165208841;0.5768945727353444;0.5599446129913941;0.555734663146398;0.5794001175167477;0.543561778173196;0.5174493826316144;0.5143767779255173
sub-010;0.6673713784348865;0.6284691109119872;0.6658406137992832;0.5676336618876943;0.6036921918558343;0.5783910170250895;0.654011412285942;0.6183153499601752;0.5291234194544007;0.5826376757865497;0.5752835968007431;0.5358364163997474;0.566382840464326;0.5591972439920877;0.5604880228450968;0.5751062071122583;0.5467521014399868;0.5520916178678463
sub-011;0.6662186379928317;0.6169977100756672;0.6708327110712863;0.6302285568498606;0.6671784772003186;0.6063772525886101;0.6870084129828754;0.6272510329549981;0.5825508388092393;0.5441771563503245;0.5380892244885138;0.5488695606294988;0.5439532996061429;0.519777722117516;0.5537496461606216;0.5351515406866391;0.4988781338972362;0.52172040090106
sub-012;0.55008898347272;0.510466447630426;0.5806093812226204;0.5283564814814815;0.5250009333930705;0.5462698501592991;0.5526480361409797;0.5198283801274393;0.46072748655913975;0.602888155087654;0.5676529242111683;0.5575323224638042;0.5650240656300426;0.5667084758543371;0.5706943885123162;0.5996316930368623;0.5374845204924878;0.5592586193560007
sub-013;0.5246275761648744;0.49542481829948226;0.5086307745917961;0.45772973914774995;0.450693511051374;0.4777199074074074;0.5220327434289128;0.5119412086818;0.5002209030266825;0.4941874470237934;0.4732775614690045;0.5006544388892377;0.46830048974803323;0.5282146271950726;0.5072736475857007;0.5005898622533183;0.46983929712639205;0.49339331534208253
sub-014;0.602850582437276;0.5652706217642374;0.5697804659498208;0.49909772003185976;0.5509539277180406;0.5664918110314616;0.5635407332735962;0.5718728220828355;0.47000385802469136;0.4799170296635445;0.515377397877801;0.5247075690788792;0.4917552103500365;0.5023603706483355;0.5212282465099365;0.5150903873355226;0.5195877638940471;0.5006804100054237
sub-015;0.5030537509956192;0.48003627787733966;0.522754567403425;0.5273281934488251;0.519350794006372;0.5058057048984468;0.5201363998407009;0.5262656810035843;0.49159946236559143;0.5734412038119939;0.5608748637154157;0.5717164328978729;0.5580326317435583;0.5941937425032106;0.5812068771818564;0.5327160913473691;0.5499251247879908;0.5480564177116626
sub-016;0.600135964257268;0.6113024566905616;0.5703716148944644;0.5559195788530467;0.6144495469932298;0.5571827708084429;0.6808464630625248;0.5135404221425727;0.4958868478693748;0.5134030961953372;0.49116469328525236;0.5102704016626896;0.523057037930919;0.5332891547922866;0.5088809519508143;0.514343254036986;0.5218292962321253;0.5230136600310841
sub-017;0.49529414326961363;0.5362156511350059;0.5359683019713262;0.5239570888092393;0.5381026607925129;0.5370292587614497;0.5080022899243329;0.5290549706292315;0.4877009906411788;0.5165077730280441;0.49794929150780204;0.5383216172302292;0.5394826346069328;0.507578188166317;0.5524414962980962;0.5475133813212901;0.5202151418594599;0.5469902034950856
sub-018;0.5575872411389885;0.5279986808044603;0.5464067478096375;0.46961961121067297;0.4737934338908801;0.5315393518518519;0.5675698800278773;0.5494573874950218;0.510376219633612;0.5215238348162495;0.5404424183879248;0.5179491658674723;0.5397996398651919;0.5324174214688792;0.5408437106486823;0.5348350816543624;0.5341177069077525;0.5049808370693374
sub-019;0.5807431675627239;0.5917914302070888;0.5424491611907606;0.5531489570888093;0.5636511847869374;0.5543328106332138;0.542372934090004;0.5123394563918757;0.5152034174631621;0.5192340021793453;0.5184030325844077;0.5156798323385063;0.5179353107024433;0.498064217265276;0.5269941350222331;0.5477972762290769;0.519885447634048;0.5073109409032239
sub-020;0.5880936379928317;0.5451886698526484;0.5963743901831939;0.5800602349661489;0.5543561454599761;0.5486064441457587;0.5499816432696136;0.594246253982477;0.52045219782955;0.5477583960594227;0.523277276612803;0.5652699501651356;0.5491343739180455;0.5546782738562316;0.5516305551945755;0.5292179472048443;0.5275819269379023;0.5669714296238517
sub-021;0.6930225756670649;0.648530839307049;0.6578772152528873;0.6583330222023099;0.7096323053564317;0.6010818025686977;0.7243425801473516;0.5822443747510953;0.5562135976702509;0.587705270322914;0.6074529203986467;0.6188406242207236;0.5799423225729923;0.6130052476089204;0.5787754975099955;0.5742446973128424;0.5801202251976182;0.5493008097373226
sub-022;0.6050020534647551;0.5800073426921546;0.5575047914177618;0.5825212813620071;0.6044746863799283;0.5995899293110315;0.5933719758064515;0.565395074173636;0.5177033552369573;0.5248792815506527;0.5381196863218449;0.49300861255453515;0.49128346375134696;0.4892224968729859;0.4858625960137308;0.5120328989141928;0.5065464682810908;0.5022594943636945
sub-023;0.5947860663082437;0.590433343289526;0.5828215227996814;0.5398372162485066;0.5920714481282358;0.5285882740939865;0.5856528151135006;0.5880796370967741;0.5270964008363201;0.5067337375634721;0.4747106701486452;0.493216970161191;0.4868767277387072;0.5008474733333929;0.48162232175897096;0.4701193990792376;0.4698684194908289;0.4748690671520554
sub-024;0.62086506869773;0.5996863799283154;0.6204839331939467;0.5599347247112704;0.6140404096973318;0.5922285692951015;0.6630466572082836;0.5804553713659897;0.5524442453205894;0.5245216396474882;0.5077340273134878;0.5099870815418749;0.5073751378512672;0.5400373810199236;0.5253701343236586;0.5257522161309455;0.5098398476033508;0.5274049071936259
sub-025;0.6170537136598965;0.5825601727399443;0.6273708183990443;0.5929628385105535;0.584839207487057;0.5528051573078455;0.6502482825567503;0.592101005575468;0.5490015805455993;0.5306999263931904;0.5327484993205122;0.5325839131220708;0.5417139876813356;0.5664510002002524;0.5458510793903731;0.5263395369632424;0.5727413035228991;0.5545171305206462
sub-026;0.6021785394265232;0.567546545201115;0.5957925751692553;0.49552749153723613;0.5711494424532059;0.5780721077260056;0.5883565437076861;0.5392678464755077;0.5407830545599362;0.5417815764095728;0.5019471815869737;0.5484116399164253;0.5324773634172155;0.5340020232667205;0.5519415621133525;0.5618053057314694;0.5288400682883048;0.4846349846654259
sub-027;0.6058343289526086;0.6251866786140979;0.5797428813221823;0.5074764784946236;0.5808240616288332;0.6107548660892075;0.597981381919554;0.5553673212863401;0.5193741288331343;0.5487403700179444;0.5461686967359114;0.5248396184118583;0.5406878529000956;0.5508475206255024;0.5658439785270958;0.5136250428456861;0.5372457749517108;0.5054876540844252
sub-028;0.5411548561330147;0.5531365118478694;0.5371272650338511;0.5636791865790521;0.4921626095181203;0.5583292886300278;0.5356338361210673;0.5508590327558741;0.5203401906610912;0.5553027953331601;0.5750538550885765;0.5805507863965204;0.5777076827598959;0.5530614227891781;0.5596009593336643;0.5547536386281566;0.561542531232513;0.5574036279895312
sub-029;0.7222626692552768;0.677291791119076;0.686311479490243;0.5690586419753086;0.6985047043010751;0.5984387445240941;0.7153244474313023;0.6453759707287933;0.5230968115292712;0.5443878893265309;0.5333957473228572;0.5510231478874367;0.498039787691103;0.5541616211938212;0.563470334085669;0.5535097203810323;0.5656489024655518;0.5473754069529877
sub-030;0.6428293633014736;0.6162136598964555;0.6076606680605338;0.5440997112704101;0.5509648173038629;0.6012233671843887;0.5812674233373157;0.5484010976702509;0.5811056352050975;0.579343993410554;0.5392241747736315;0.5486719915962335;0.525904734334583;0.5204980571532343;0.5220362893800656;0.5496736064902447;0.5057535683618319;0.5148019215580515
