,ROI,Classification accuracy
91,ATL,0.5505240815216336
92,ATL,0.6678443671234825
93,ATL,0.6190379539273715
94,ATL,0.6320622033807924
95,ATL,0.5758931904228657
96,ATL,0.6323837074956897
97,ATL,0.6039159290069145
98,ATL,0.6302204980536448
99,ATL,0.6212908156917116
100,ATL,0.6835209699781369
101,ATL,0.6056088803569206
102,ATL,0.5106448523791748
103,ATL,0.5774518299294336
104,ATL,0.5443350175083098
105,ATL,0.6151084715334435
106,ATL,0.5780998373593559
107,ATL,0.6079576156703816
108,ATL,0.544159712223822
109,ATL,0.6421333697719476
110,ATL,0.5834003226150483
111,ATL,0.6541320055457793
112,ATL,0.6058340665493521
113,ATL,0.6123591336497273
114,ATL,0.7282517019499104
115,ATL,0.5464598997493735
116,ATL,0.6261519268028227
117,ATL,0.6163289429246877
118,ATL,0.5558209575356832
119,ATL,0.6104435512540216
120,aPFC,0.6123242503421675
121,aPFC,0.6070249438004496
122,aPFC,0.7260912698412697
123,aPFC,0.6756470075898968
124,aPFC,0.6273044090723262
125,aPFC,0.6389157734762437
126,aPFC,0.6671302591585347
127,aPFC,0.7041945510940472
128,aPFC,0.6506465632165521
129,aPFC,0.6725721662311807
130,aPFC,0.7279286425283065
131,aPFC,0.5838014806519846
132,aPFC,0.5381794468440605
133,aPFC,0.5704462841500917
134,aPFC,0.6051069606640713
135,aPFC,0.6173110080164952
136,aPFC,0.5879942542526528
137,aPFC,0.6813670923763311
138,aPFC,0.5488878446115287
139,aPFC,0.6086723901953466
140,aPFC,0.6608789260385006
141,aPFC,0.6511557039762528
142,aPFC,0.6697977212534884
143,aPFC,0.6474952896425462
144,aPFC,0.8015336435059279
145,aPFC,0.6362074290335769
146,aPFC,0.7866373602445831
147,aPFC,0.6308215130023641
148,aPFC,0.6432177518263745
149,aPFC,0.5766905072966103
150,Ins,0.6216079871664979
151,Ins,0.6003184831664204
152,Ins,0.6356000817646955
153,Ins,0.6502211868323291
154,Ins,0.6299683161805222
155,Ins,0.5949288113901776
156,Ins,0.6445209877530707
157,Ins,0.6486904317531417
158,Ins,0.6360446772960772
159,Ins,0.6087950372384863
160,Ins,0.6609836870545158
161,Ins,0.6097297765690823
162,Ins,0.5802429389075526
163,Ins,0.5829801676176256
164,Ins,0.6289017090598839
165,Ins,0.6240955891501804
166,Ins,0.5802511598144298
167,Ins,0.6049695382072202
168,Ins,0.6123892399438312
169,Ins,0.6271056630939049
170,Ins,0.6081227003679411
171,Ins,0.6390597504399296
172,Ins,0.649174243232194
173,Ins,0.6621651646847616
174,Ins,0.6762481336319524
175,Ins,0.6506047921221493
176,Ins,0.6723365372651487
177,Ins,0.6870116336941645
178,Ins,0.6700636787002969
179,Ins,0.6345689134182975
180,ACC,0.6432379708135586
181,ACC,0.5989444084447324
182,ACC,0.7367153477665795
183,ACC,0.7224330773742869
184,ACC,0.7088151451323342
185,ACC,0.662686747898114
186,ACC,0.7166207851188254
187,ACC,0.6341123198066088
188,ACC,0.6719286025347055
189,ACC,0.7197460628521657
190,ACC,0.7474871798290053
191,ACC,0.6125427709344283
192,ACC,0.6077265415311328
193,ACC,0.6018427051671733
194,ACC,0.6169861711015127
195,ACC,0.6167292122149345
196,ACC,0.5728600090652162
197,ACC,0.7393365950336835
198,ACC,0.6329011802556037
199,ACC,0.6102900202634245
200,ACC,0.6112688636484829
201,ACC,0.7074891350717218
202,ACC,0.7007502132992054
203,ACC,0.6647911889653211
204,ACC,0.7845151442435877
205,ACC,0.6449775813647595
206,ACC,0.7820975310616967
207,ACC,0.6547526840150021
208,ACC,0.6609846868945414
209,ACC,0.6071571881832241
