index,0
z_vstackantcingulate_BOLD__INTERS_bin,0.6432379708135586
z_vstackV1_BOLD__INTERS_bin,0.5695726461543932
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.6606786247533728
z_vstackprecun_BOLD__INTERS_bin,0.6155010753834943
z_vstackposcingulate_BOLD__INTERS_bin,0.6320798672212447
z_vstackl_inf_front_BOLD__INTERS_bin,0.6329212881494517
z_vstackinsula_BOLD__INTERS_bin,0.6216079871664979
z_vstackl_apfc_BOLD__INTERS_bin,0.6123242503421675
z_vstackatempole_BOLD__INTERS_bin,0.6629528164382588
z_vstackantcingulate_BOLD__INTERS_bin,0.5989444084447324
z_vstackV1_BOLD__INTERS_bin,0.5909482438426207
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.5932441397611677
z_vstackprecun_BOLD__INTERS_bin,0.5954713219437101
z_vstackposcingulate_BOLD__INTERS_bin,0.5920123496154889
z_vstackl_inf_front_BOLD__INTERS_bin,0.6092006406805889
z_vstackinsula_BOLD__INTERS_bin,0.6003184831664204
z_vstackl_apfc_BOLD__INTERS_bin,0.6070249438004496
z_vstackatempole_BOLD__INTERS_bin,0.5505240815216336
z_vstackantcingulate_BOLD__INTERS_bin,0.7367153477665795
z_vstackV1_BOLD__INTERS_bin,0.605410467658508
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7130810181482073
z_vstackprecun_BOLD__INTERS_bin,0.7549446532999164
z_vstackposcingulate_BOLD__INTERS_bin,0.5690743925416376
z_vstackl_inf_front_BOLD__INTERS_bin,0.6218650571464123
z_vstackinsula_BOLD__INTERS_bin,0.6356000817646955
z_vstackl_apfc_BOLD__INTERS_bin,0.7260912698412697
z_vstackatempole_BOLD__INTERS_bin,0.6678443671234825
z_vstackantcingulate_BOLD__INTERS_bin,0.7224330773742869
z_vstackV1_BOLD__INTERS_bin,0.5755152508931903
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7857369487548658
z_vstackprecun_BOLD__INTERS_bin,0.6797236886542598
z_vstackposcingulate_BOLD__INTERS_bin,0.6420799338772463
z_vstackl_inf_front_BOLD__INTERS_bin,0.7287375131090136
z_vstackinsula_BOLD__INTERS_bin,0.6502211868323291
z_vstackl_apfc_BOLD__INTERS_bin,0.6756470075898968
z_vstackatempole_BOLD__INTERS_bin,0.6190379539273715
z_vstackantcingulate_BOLD__INTERS_bin,0.7088151451323342
z_vstackV1_BOLD__INTERS_bin,0.6106989548338934
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7051729501057609
z_vstackprecun_BOLD__INTERS_bin,0.6400393714783412
z_vstackposcingulate_BOLD__INTERS_bin,0.6335404113119679
z_vstackl_inf_front_BOLD__INTERS_bin,0.6428846940045149
z_vstackinsula_BOLD__INTERS_bin,0.6299683161805222
z_vstackl_apfc_BOLD__INTERS_bin,0.6273044090723262
z_vstackatempole_BOLD__INTERS_bin,0.6320622033807924
z_vstackantcingulate_BOLD__INTERS_bin,0.662686747898114
z_vstackV1_BOLD__INTERS_bin,0.5931757585452995
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.730380361364404
z_vstackprecun_BOLD__INTERS_bin,0.7032916955509341
z_vstackposcingulate_BOLD__INTERS_bin,0.6356262997920333
z_vstackl_inf_front_BOLD__INTERS_bin,0.6572465072255105
z_vstackinsula_BOLD__INTERS_bin,0.5949288113901776
z_vstackl_apfc_BOLD__INTERS_bin,0.6389157734762437
z_vstackatempole_BOLD__INTERS_bin,0.5758931904228657
z_vstackantcingulate_BOLD__INTERS_bin,0.7166207851188254
z_vstackV1_BOLD__INTERS_bin,0.5877626246467232
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7476312678860271
z_vstackprecun_BOLD__INTERS_bin,0.7283238015250894
z_vstackposcingulate_BOLD__INTERS_bin,0.6949232567233686
z_vstackl_inf_front_BOLD__INTERS_bin,0.6961581702483159
z_vstackinsula_BOLD__INTERS_bin,0.6445209877530707
z_vstackl_apfc_BOLD__INTERS_bin,0.6671302591585347
z_vstackatempole_BOLD__INTERS_bin,0.6323837074956897
z_vstackantcingulate_BOLD__INTERS_bin,0.6341123198066088
z_vstackV1_BOLD__INTERS_bin,0.5812878828276364
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7398282941396044
z_vstackprecun_BOLD__INTERS_bin,0.6879241543575251
z_vstackposcingulate_BOLD__INTERS_bin,0.6258613066353828
z_vstackl_inf_front_BOLD__INTERS_bin,0.7250581018148206
z_vstackinsula_BOLD__INTERS_bin,0.6486904317531417
z_vstackl_apfc_BOLD__INTERS_bin,0.7041945510940472
z_vstackatempole_BOLD__INTERS_bin,0.6039159290069145
z_vstackantcingulate_BOLD__INTERS_bin,0.6719286025347055
z_vstackV1_BOLD__INTERS_bin,0.5795258314225279
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7768749222346647
z_vstackprecun_BOLD__INTERS_bin,0.6926590634387387
z_vstackposcingulate_BOLD__INTERS_bin,0.6326711059563803
z_vstackl_inf_front_BOLD__INTERS_bin,0.6437575543468601
z_vstackinsula_BOLD__INTERS_bin,0.6360446772960772
z_vstackl_apfc_BOLD__INTERS_bin,0.6506465632165521
z_vstackatempole_BOLD__INTERS_bin,0.6302204980536448
z_vstackantcingulate_BOLD__INTERS_bin,0.7197460628521657
z_vstackV1_BOLD__INTERS_bin,0.5337863719582645
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.6814276382445474
z_vstackprecun_BOLD__INTERS_bin,0.6441106089692316
z_vstackposcingulate_BOLD__INTERS_bin,0.6497303764730976
z_vstackl_inf_front_BOLD__INTERS_bin,0.6273444026733501
z_vstackinsula_BOLD__INTERS_bin,0.6087950372384863
z_vstackl_apfc_BOLD__INTERS_bin,0.6725721662311807
z_vstackatempole_BOLD__INTERS_bin,0.6212908156917116
z_vstackantcingulate_BOLD__INTERS_bin,0.7474871798290053
z_vstackV1_BOLD__INTERS_bin,0.6289362590874349
z_vstackl_inferomiddletemp_BOLD__INTERS_bin,0.7248854627704011
z_vstackprecun_BOLD__INTERS_bin,0.7254689249720043
z_vstackposcingulate_BOLD__INTERS_bin,0.6747605938605381
z_vstackl_inf_front_BOLD__INTERS_bin,0.6858961455056081
z_vstackinsula_BOLD__INTERS_bin,0.6609836870545158
z_vstackl_apfc_BOLD__INTERS_bin,0.7279286425283065
z_vstackatempole_BOLD__INTERS_bin,0.6835209699781369
z_vstackantcingulate_BOLD__INTERS_bin,0.6125427709344283
