,ROI,Classification accuracy
0,LTL,0.6945946041062624
1,LTL,0.6029687021007233
2,LTL,0.7313789733729749
3,LTL,0.6607488518068046
4,LTL,0.6696996077305192
5,LTL,0.6048709971927367
6,LTL,0.6428298073615412
7,LTL,0.6892368021770112
8,LTL,0.7033963521446589
9,LTL,0.6591068216394745
10,LTL,0.6779035837653776
11,LTL,0.6373253714863139
12,LTL,0.648394935459564
13,LTL,0.6707883884547972
14,LTL,0.6029370172776712
15,LTL,0.635681831212017
16,LTL,0.6054894883757597
17,LTL,0.6160605186884696
18,LTL,0.6201280749873049
19,LTL,0.64401071100955
20,LTL,0.6327480773010961
21,LTL,0.6050319707561387
22,LTL,0.6791493452278572
23,LTL,0.6178209962713156
24,LTL,0.7406649538470359
25,LTL,0.6328366233189183
26,LTL,0.6984908464482285
27,LTL,0.6889400981518339
28,LTL,0.6334144311964552
29,LTL,0.6485831357396761
30,IFG,0.6669268209842416
31,IFG,0.5866371987391448
32,IFG,0.6813952838079677
33,IFG,0.6233803590880796
34,IFG,0.6179896227496847
35,IFG,0.619307696580094
36,IFG,0.5883598715436467
37,IFG,0.6109144068811735
38,IFG,0.6337751484000033
39,IFG,0.6832344277257687
40,IFG,0.6572989036623421
41,IFG,0.6207993815216145
42,IFG,0.6346078764107982
43,IFG,0.6044313065138337
44,IFG,0.6402801645146362
45,IFG,0.6290508939321343
46,IFG,0.5518839096311039
47,IFG,0.6665715683203105
48,IFG,0.6409254217037693
49,IFG,0.6657746349636345
50,IFG,0.6137248183264534
51,IFG,0.6168153482153095
52,IFG,0.6577023901665929
53,IFG,0.6169458508915262
54,IFG,0.6753281539223877
55,IFG,0.6755922690713713
56,IFG,0.6840797420942062
57,IFG,0.7056686536091045
58,IFG,0.6392967521438401
59,IFG,0.6157055603674219
60,Prec,0.634202540665389
61,Prec,0.586636204189278
62,Prec,0.6975130393897325
63,Prec,0.6198116883814929
64,Prec,0.6466103985453832
65,Prec,0.6525522599390633
66,Prec,0.6059733688797156
67,Prec,0.6531840093493537
68,Prec,0.6556761529538716
69,Prec,0.6694910657976639
70,Prec,0.6303352527048831
71,Prec,0.61619626834652
72,Prec,0.6227466132651891
73,Prec,0.6329397649044998
74,Prec,0.6319247554650516
75,Prec,0.6100155541017577
76,Prec,0.6058607507330417
77,Prec,0.6120831400908316
78,Prec,0.6139121355779155
79,Prec,0.6331719758444313
80,Prec,0.6139449740056842
81,Prec,0.6146941598276738
82,Prec,0.6585351885637295
83,Prec,0.6013314088427769
84,Prec,0.6556283990204269
85,Prec,0.6264550008599931
86,Prec,0.7006643702802758
87,Prec,0.6754035568905925
88,Prec,0.6091159526676168
89,Prec,0.647964606164103
90,ATL,0.6380105633262078
91,ATL,0.5531277130735335
92,ATL,0.590202470790948
93,ATL,0.5817690800735499
94,ATL,0.5748123180193129
95,ATL,0.5924366932445493
96,ATL,0.5783429992976723
97,ATL,0.5827890037593985
98,ATL,0.6291708770496504
99,ATL,0.5935972488410569
100,ATL,0.5561003842326404
101,ATL,0.5677590370943699
102,ATL,0.5857893303520237
103,ATL,0.5865193262977706
104,ATL,0.5874885846151326
105,ATL,0.6043297966116271
106,ATL,0.586760604278261
107,ATL,0.6075398872999492
108,ATL,0.5858084754369584
109,ATL,0.5995464560093043
110,ATL,0.6228761689251724
111,ATL,0.5881215113969565
112,ATL,0.6093433005512147
113,ATL,0.5890411665397153
114,ATL,0.6174799936421937
115,ATL,0.6013137226747424
116,ATL,0.5865463226591806
117,ATL,0.6366230245753272
118,ATL,0.5371151274837421
119,ATL,0.6445055333902566
120,aPFC,0.6279260114133373
121,aPFC,0.5611590250135142
122,aPFC,0.6679825137291759
123,aPFC,0.6217919697118613
124,aPFC,0.6328745743545956
125,aPFC,0.5731960172592429
126,aPFC,0.6145732168964076
127,aPFC,0.6362425799998362
128,aPFC,0.6152224861070159
129,aPFC,0.6911579845754091
130,aPFC,0.5974402983049946
131,aPFC,0.597893471167707
132,aPFC,0.5729497290509771
133,aPFC,0.6021907940807902
134,aPFC,0.6317890825921012
135,aPFC,0.6127248203740561
136,aPFC,0.5761754327096336
137,aPFC,0.5948047841212508
138,aPFC,0.6019692050796926
139,aPFC,0.6628520660822809
140,aPFC,0.6485250350140056
141,aPFC,0.5603282358264944
142,aPFC,0.6531826080212787
143,aPFC,0.5822532357241142
144,aPFC,0.7037846799904172
145,aPFC,0.6123071094300293
146,aPFC,0.6647042826633577
147,aPFC,0.6395463293138893
148,aPFC,0.6434742071170574
149,aPFC,0.6363958622557211
150,Ins,0.6487086217893591
151,Ins,0.5883112309251186
152,Ins,0.6308197410908808
153,Ins,0.653171282219028
154,Ins,0.6040093275979982
155,Ins,0.6424450692192081
156,Ins,0.6123110446664045
157,Ins,0.6277609938346683
158,Ins,0.6375160416871427
159,Ins,0.626703688602634
160,Ins,0.6434829094283913
161,Ins,0.638062757997936
162,Ins,0.6384385058848101
163,Ins,0.6364122878683637
164,Ins,0.626675386894524
165,Ins,0.615891693848592
166,Ins,0.5584853550338263
167,Ins,0.5968496161256901
168,Ins,0.6663324467213787
169,Ins,0.6212477425180598
170,Ins,0.6332535728107033
171,Ins,0.6207143164283258
172,Ins,0.6388917235388307
173,Ins,0.6114634139474503
174,Ins,0.6567146458364047
175,Ins,0.593109189947909
176,Ins,0.6531690106598195
177,Ins,0.6628475101663472
178,Ins,0.6329318944317494
179,Ins,0.6252955266536439
180,ACC,0.6136088600279294
181,ACC,0.5918695255880131
182,ACC,0.6810750387508805
183,ACC,0.5879621695169296
184,ACC,0.5903023170159877
185,ACC,0.6156794534334201
186,ACC,0.6503000761708191
187,ACC,0.6283089962958868
188,ACC,0.6268017687703736
189,ACC,0.617547545333923
190,ACC,0.6449760852806036
191,ACC,0.61039096285444
192,ACC,0.5965797612904812
193,ACC,0.6443718697274231
194,ACC,0.6181642320670958
195,ACC,0.6078881781148132
196,ACC,0.5829863094726194
197,ACC,0.6067532751404655
198,ACC,0.5907795684063099
199,ACC,0.6459917921847101
200,ACC,0.5901059775152752
201,ACC,0.5750196953781512
202,ACC,0.6681222306173931
203,ACC,0.6224123549273511
204,ACC,0.6594706742346061
205,ACC,0.6032237520373647
206,ACC,0.7209356430803315
207,ACC,0.6173950565240717
208,ACC,0.5998389496514979
209,ACC,0.6751996540575295
210,PCC,0.6044669859903026
211,PCC,0.5843495877883317
212,PCC,0.6548951461066883
213,PCC,0.6255744293331368
214,PCC,0.5712455669402264
215,PCC,0.6257536649528231
216,PCC,0.6004485977505037
217,PCC,0.6163618298196472
218,PCC,0.5756312311108654
219,PCC,0.6359028891161728
220,PCC,0.5733971174361557
221,PCC,0.6050204401936213
222,PCC,0.6205469888978983
223,PCC,0.6557371843108588
224,PCC,0.627011180934362
225,PCC,0.5728286453470277
226,PCC,0.5691030770860976
227,PCC,0.6264607725400101
228,PCC,0.6236314079725457
229,PCC,0.6183189220498141
230,PCC,0.6057238109059413
231,PCC,0.6280459689358199
232,PCC,0.5828764363932707
233,PCC,0.5948378657018364
234,PCC,0.6428089026180648
235,PCC,0.6161243591003652
236,PCC,0.6719712117303062
237,PCC,0.610907054707848
238,PCC,0.5855510661867086
239,PCC,0.6353697317742887
240,V1,0.6399358537274559
241,V1,0.5531327150743339
242,V1,0.6359911919811784
243,V1,0.6501046005024818
244,V1,0.5821471955010075
245,V1,0.5856906742960342
246,V1,0.6037480534977149
247,V1,0.5767533685623372
248,V1,0.5814972160282242
249,V1,0.5789271227496847
250,V1,0.6020497846433895
251,V1,0.5588335882598653
252,V1,0.5694679214887709
253,V1,0.5952785545870395
254,V1,0.5888876923210805
255,V1,0.6130412325749014
256,V1,0.591916493388291
257,V1,0.5743695111451013
258,V1,0.6384660525394369
259,V1,0.5991291033957443
260,V1,0.5832657752428457
261,V1,0.5976220742317394
262,V1,0.6042843526299411
263,V1,0.6071455318238407
264,V1,0.6233448779731191
265,V1,0.5752903308618771
266,V1,0.5950403160167576
267,V1,0.6052148280730422
268,V1,0.6244247260307632
269,V1,0.6101439259914492
