ID;LTL;IFG;Prec;ATL;aPFC;Ins;ACC;PCC;V1;LTL_2;IFG_2;Prec_2;ATL_2;aPFC_2;Ins_2;ACC_2;PCC_2;V1_2
sub-001;0.7210648148148148;0.658344356261023;0.720844356261023;0.6316688712522046;0.7003692680776015;0.687555114638448;0.6646274250440918;0.5984623015873016;0.6359953703703703;0.5002843470666761;0.5096475263449258;0.4770167977031706;0.5153397416601015;0.510926340179745;0.5078229319835955;0.5038800457483962;0.4884456420939944;0.5281947236607216
sub-002;0.7808366402116402;0.7249228395061729;0.7127425044091711;0.6950507054673721;0.7178406084656085;0.7468584656084656;0.705191798941799;0.6768077601410935;0.7114748677248677;0.5167176691773822;0.5078492332020047;0.5492543438106068;0.511397855648574;0.5211926963913986;0.558036521320685;0.5159200242699248;0.512549950324076;0.559342229183171
sub-003;0.703290343915344;0.6765321869488535;0.7005621693121693;0.6019345238095238;0.6831459435626103;0.7214781746031745;0.6428571428571428;0.6663084215167548;0.7104552469135802;0.5701462840059827;0.5648816253750674;0.5516875901899723;0.5525715138039689;0.5600402070528484;0.5845326132642524;0.5523031845069594;0.53937160438857;0.523562413214492
sub-004;0.7749393738977072;0.7274029982363316;0.7361111111111112;0.5895337301587301;0.7307925485008818;0.7231591710758378;0.7689594356261023;0.6985504850088183;0.6646274250440918;0.5522250016123021;0.5462940643945854;0.5384381574175511;0.49841693054037023;0.5078295259517269;0.5414084628713205;0.5716154494688075;0.5463552870245855;0.5323163304355446
sub-005;0.6683476631393298;0.6537422839506173;0.6712962962962963;0.5670745149911817;0.6080798059964726;0.6733906525573192;0.6620094797178131;0.6684854497354498;0.5895061728395061;0.5377059134574239;0.5632259865965683;0.5498197587438657;0.5315791644437589;0.5636422195824392;0.5405631687711542;0.5096576562085176;0.5312728636892707;0.5607014633759225
sub-006;0.5530753968253967;0.6690641534391535;0.6988260582010583;0.6697530864197531;0.570353835978836;0.6686783509700177;0.6280588624338624;0.6987985008818342;0.6187720458553791;0.5550077604146226;0.5169236499460591;0.5242410276343272;0.5531995343303532;0.5190454552075481;0.5229207621088958;0.5455470386472806;0.5369193550152693;0.49553245578910804
sub-007;0.7100694444444444;0.6479552469135802;0.7115850970017638;0.5534887566137566;0.5979387125220459;0.7107859347442681;0.6566633597883598;0.6793705908289243;0.6297398589065255;0.5721373174077684;0.5171966347371554;0.5106689050021601;0.49702115267359753;0.5392441191320753;0.524624592974714;0.5284545532202005;0.5000470225585224;0.502155972071087
sub-008;0.7039241622574955;0.6714616402116402;0.6841655643738977;0.5924272486772486;0.611331569664903;0.6973930776014109;0.7170138888888888;0.6772211199294533;0.6038359788359788;0.5651621971176881;0.5806118038925604;0.5679169583954934;0.5737545648902642;0.5953687577039197;0.5697741026702001;0.5793786001595385;0.5569780445439788;0.5923526721687896
sub-009;0.705109126984127;0.6951333774250441;0.6885196208112875;0.5790343915343915;0.6398533950617284;0.7134865520282188;0.6779927248677249;0.6761739417989417;0.5368441358024691;0.5791299527786342;0.5551229165208841;0.5768945727353444;0.5599446129913941;0.555734663146398;0.5794001175167477;0.543561778173196;0.5174493826316144;0.5143767779255173
sub-010;0.6579861111111112;0.6098159171075838;0.630621693121693;0.617146164021164;0.5966986331569665;0.6151069223985891;0.6254409171075838;0.6266258818342152;0.6208112874779541;0.5826376757865497;0.5752835968007431;0.5358364163997474;0.566382840464326;0.5591972439920877;0.5604880228450968;0.5751062071122583;0.5467521014399868;0.5520916178678463
sub-011;0.707093253968254;0.665922619047619;0.67975639329806;0.603670634920635;0.5823137125220459;0.669918430335097;0.6493331128747795;0.689346340388007;0.6651510141093474;0.5441771563503245;0.5380892244885138;0.5488695606294988;0.5439532996061429;0.519777722117516;0.5537496461606216;0.5351515406866391;0.4988781338972362;0.52172040090106
sub-012;0.6742449294532628;0.6518959435626103;0.7282021604938271;0.670111331569665;0.6515376984126984;0.6705246913580247;0.7589836860670194;0.6807760141093474;0.667961860670194;0.602888155087654;0.5676529242111683;0.5575323224638042;0.5650240656300426;0.5667084758543371;0.5706943885123162;0.5996316930368623;0.5374845204924878;0.5592586193560007
sub-013;0.7377645502645502;0.7433311287477954;0.732501102292769;0.6427744708994708;0.6209766313932981;0.7613536155202822;0.70706569664903;0.6907793209876543;0.6859567901234568;0.4941874470237934;0.4732775614690045;0.5006544388892377;0.46830048974803323;0.5282146271950726;0.5072736475857007;0.5005898622533183;0.46983929712639205;0.49339331534208253
sub-014;0.7709986772486773;0.6790674603174603;0.7294422398589065;0.6628361992945325;0.7554012345679012;0.7419257054673721;0.7158013668430335;0.7224702380952381;0.6817129629629629;0.4799170296635445;0.515377397877801;0.5247075690788792;0.4917552103500365;0.5023603706483355;0.5212282465099365;0.5150903873355226;0.5195877638940471;0.5006804100054237
sub-015;0.67975639329806;0.7260802469135802;0.7444334215167548;0.6277006172839507;0.7270447530864198;0.7114197530864198;0.6589781746031745;0.747988315696649;0.609457671957672;0.5734412038119939;0.5608748637154157;0.5717164328978729;0.5580326317435583;0.5941937425032106;0.5812068771818564;0.5327160913473691;0.5499251247879908;0.5480564177116626
sub-016;0.7222773368606702;0.7302414021164021;0.7790729717813051;0.591986331569665;0.6860670194003528;0.7143132716049383;0.7469962522045855;0.7435515873015873;0.5961199294532628;0.5134030961953372;0.49116469328525236;0.5102704016626896;0.523057037930919;0.5332891547922866;0.5088809519508143;0.514343254036986;0.5218292962321253;0.5230136600310841
sub-017;0.6482583774250441;0.644483024691358;0.6760085978835979;0.6531911375661376;0.6567184744268078;0.6945546737213404;0.6452270723104057;0.6571318342151675;0.6539627425044091;0.5165077730280441;0.49794929150780204;0.5383216172302292;0.5394826346069328;0.507578188166317;0.5524414962980962;0.5475133813212901;0.5202151418594599;0.5469902034950856
sub-018;0.6863150352733687;0.687610229276896;0.665922619047619;0.6384479717813051;0.671792328042328;0.6900628306878307;0.6677689594356261;0.6404045414462082;0.6416170634920635;0.5215238348162495;0.5404424183879248;0.5179491658674723;0.5397996398651919;0.5324174214688792;0.5408437106486823;0.5348350816543624;0.5341177069077525;0.5049808370693374
sub-019;0.7098214285714286;0.6518408289241622;0.6852127425044091;0.7079475308641975;0.7170138888888888;0.7065972222222222;0.6623401675485009;0.6545690035273368;0.6512621252204585;0.5192340021793453;0.5184030325844077;0.5156798323385063;0.5179353107024433;0.498064217265276;0.5269941350222331;0.5477972762290769;0.519885447634048;0.5073109409032239
sub-020;0.7584876543209876;0.7158840388007054;0.7094907407407407;0.6540178571428572;0.6710758377425043;0.7231040564373897;0.7018298059964726;0.6348930776014109;0.6169532627865961;0.5477583960594227;0.523277276612803;0.5652699501651356;0.5491343739180455;0.5546782738562316;0.5516305551945755;0.5292179472048443;0.5275819269379023;0.5669714296238517
sub-021;0.6304839065255732;0.644317680776014;0.7248952821869489;0.6012731481481481;0.5564098324514991;0.7059634038800705;0.654458774250441;0.656415343915344;0.6353891093474427;0.587705270322914;0.6074529203986467;0.6188406242207236;0.5799423225729923;0.6130052476089204;0.5787754975099955;0.5742446973128424;0.5801202251976182;0.5493008097373226
