,ROI,Classification accuracy
75,Prec,0.5272253910638666
76,Prec,0.5587398729381593
77,Prec,0.5391812865497077
78,Prec,0.5547711926876013
79,Prec,0.5449400110921562
80,Prec,0.5623962216465536
81,Prec,0.5086965693332205
82,Prec,0.5109290319816637
83,Prec,0.4879409171075838
84,Prec,0.5738010390559732
85,Prec,0.549609440267335
86,Prec,0.5023219528529486
87,Prec,0.5751291606208504
88,Prec,0.5290891324437349
89,Prec,0.4709783718555648
90,ATL,0.5222907529239766
91,ATL,0.4949960686028797
92,ATL,0.5518923943846544
93,ATL,0.47300796748905505
94,ATL,0.5240766389658356
95,ATL,0.5298576039963109
96,ATL,0.5513543960912383
97,ATL,0.53234457160057
98,ATL,0.4937207135940795
99,ATL,0.49741947461245706
100,ATL,0.5649411393630134
101,ATL,0.48347768932134255
102,ATL,0.5553470971186935
103,ATL,0.5482313239238447
104,ATL,0.5494765559732666
105,ATL,0.47248293146659753
106,ATL,0.4870053039575684
107,ATL,0.48983647546666936
108,ATL,0.5462064966337412
109,ATL,0.5701481294272095
110,ATL,0.5481902585595643
111,ATL,0.5032545642370424
112,ATL,0.5829022342180238
113,ATL,0.47615972802376305
114,ATL,0.5455347352756892
115,ATL,0.5335803049289892
116,ATL,0.5264120744176904
117,ATL,0.5102157806797697
118,ATL,0.534519224891497
119,ATL,0.4850674139051332
120,aPFC,0.5367918494152046
121,aPFC,0.5175084770750406
122,aPFC,0.560772232869756
123,aPFC,0.4610502973119072
124,aPFC,0.5396913335971508
125,aPFC,0.5090157564453769
126,aPFC,0.5354244196349459
127,aPFC,0.5531283017593002
128,aPFC,0.5379680705940596
129,aPFC,0.5067916318574214
130,aPFC,0.5511455960830448
131,aPFC,0.4886665192392747
132,aPFC,0.5751139790533244
133,aPFC,0.5765933474035968
134,aPFC,0.5360060307017543
135,aPFC,0.5263006654567453
136,aPFC,0.48641370869033057
137,aPFC,0.6065875298908541
138,aPFC,0.5349998771438399
139,aPFC,0.560075890005125
140,aPFC,0.5639160927528907
141,aPFC,0.48475389035793487
142,aPFC,0.5204892573313626
