,LTL,IFG,Prec,ATL,aPFC,Ins,ACC,PCC,V1
0,0.4982546432795445,0.4928842703993871,0.5061511029624258,0.4864321205693827,0.4769791517090553,0.5042002974150751,0.5121428641329995,0.47629354320628786,0.5022308650525837
1,0.5756812630254076,0.53206163075052,0.5228680293345395,0.5484717457267944,0.5605753711567666,0.5687175450517636,0.5279156782416107,0.5439173286593644,0.5538910220599407
2,0.4985849248754924,0.48275462865738783,0.5097568498055771,0.4754430002641028,0.5049076976901773,0.49615763424670944,0.5098668860269094,0.49998129989038,0.51697223669712
3,0.5066024411741262,0.5690547404346332,0.5983843453977876,0.5535429087872584,0.5510078125952935,0.5874556596182156,0.5519282870340761,0.5510179723191055,0.5937330556978457
4,0.5028980886761477,0.5563641826219179,0.5312719699496481,0.4935169162379871,0.5226007422924439,0.5394067016957074,0.5432715986329999,0.5532334649576538,0.5226902182778214
5,0.5575014482530611,0.5614498219188908,0.5633019018953659,0.5266017961058318,0.5328111118995115,0.5813152075821095,0.5562277955202041,0.5831329835755509,0.5244244379920273
6,0.5325080756603838,0.5319210245021634,0.5333860042491048,0.5436772623681004,0.5288073174338628,0.5326280152271824,0.5316752698905824,0.535110611391865,0.5338036266385938
7,0.500016707118178,0.5200234385165087,0.5220260907682306,0.5427565990241023,0.5233111771109694,0.5682214930098871,0.5218107827101417,0.5262525362445032,0.48063940142099926
8,0.5448639047611076,0.5338371146293239,0.5528957366791992,0.5379470622572914,0.5221183291412134,0.5243593018590441,0.5157983321653322,0.5335414456006052,0.5300279962145557
9,0.5576112489550976,0.5488847386024898,0.5122507899352331,0.5741245468489048,0.5191206927261617,0.5402193429825042,0.5324894531189641,0.5476995075963301,0.48715051035354323
10,0.5714345614651892,0.5748717706685436,0.5489750702830408,0.5136079615315556,0.5485477706149354,0.5525078398202617,0.5573502479872887,0.5707760866792906,0.5640821246357609
11,0.5669676051426122,0.5226720332830999,0.5258036964764732,0.5700072296191123,0.5390602334685007,0.5587726834066413,0.544762024611476,0.4759054895165199,0.5103520907486964
12,0.5686388897833689,0.5293987231217019,0.5517337151724954,0.5273685164289083,0.5093751413191334,0.5223444554567512,0.5322782619590669,0.5683280066159622,0.5344197818234931
13,0.5305295356923269,0.5065236500542152,0.5084785414026873,0.4873760888795361,0.5031831912108019,0.5366909940857795,0.5131160173070143,0.5483834589008408,0.5065208354708219
14,0.4639035952730683,0.48301640605228613,0.4564628960387859,0.48951930372126184,0.462619249592245,0.4643179947045052,0.4858338239267118,0.45188951605074845,0.4732127463865321
15,0.5862420520718116,0.5927904613275816,0.5656993756796503,0.5469739727081031,0.5549909346255819,0.5776622747453833,0.564591576005474,0.5726703984553979,0.5471546302342071
16,0.5765194077187866,0.5521778134770039,0.561720683504213,0.5806555096443303,0.5805773483785616,0.5521220460997854,0.5805458297566511,0.5726312453872604,0.544314883963417
17,0.5835513207279215,0.5764554006792041,0.5473013615155473,0.5600516688412766,0.5674744526796771,0.5893444375161707,0.5676808752179375,0.5760854011532361,0.5233970962233431
18,0.5344288512771921,0.5622617743000128,0.5451202542396253,0.5392683861056822,0.5426023493685709,0.546733490332948,0.5802739068907982,0.5385356557682591,0.5424019173082381
19,0.5465643033928144,0.5321773387421548,0.5466478029160756,0.5000911510455197,0.5533498292185783,0.5524354070970465,0.5703203566138204,0.5325227819611498,0.581464131014994
20,0.5255133906444049,0.5053254774375514,0.5101024730414191,0.4968765155945109,0.5337263946968668,0.5207306277824949,0.5165247526592919,0.5341263775951869,0.5279214559719135
21,0.529981175575067,0.5074248408428438,0.5486174022261504,0.4966002521295462,0.4796642803287362,0.5075409816912837,0.5228901044355033,0.5298053597231365,0.5232950196647642
22,0.5960902089134825,0.5309353909996058,0.5802694521708475,0.5397891119739898,0.5446016048528278,0.542363510394581,0.5502117300297225,0.5740640515059932,0.6080464849513877
23,0.5795386086880675,0.5503505615046173,0.5302065900126083,0.5403137399687056,0.556596636273142,0.5672132440992906,0.5290019639976676,0.5407881130229159,0.540152446628058
24,0.5029229918710759,0.50729650927771,0.479454561466365,0.5041993170264817,0.5093925026159538,0.4953915914346973,0.5121948895768853,0.49239674153416446,0.4883118596075467
25,0.5741116600549276,0.5568039794127135,0.5484007879089686,0.5046126085457032,0.5943221393866827,0.5336502070382488,0.5520048391720921,0.5460407156291599,0.5531914954728709
26,0.5526629409248581,0.5337223269757736,0.5388091540308082,0.5246118438470426,0.5093177102699044,0.5582158225127178,0.5422724396536762,0.5381143098053847,0.5422488186673924
27,0.5104550502966938,0.518614864408086,0.5228846971989982,0.48220907246135347,0.49571466708098616,0.5383920969892546,0.5269668850138949,0.5229121354901146,0.5383871119867204
28,0.5601438793576909,0.5571846851422777,0.5399941445461444,0.5230242282166332,0.5428909485489086,0.5551367775971662,0.5142712879707642,0.5504884957954594,0.5390358594319494
29,0.5879696121033301,0.5879434361386386,0.6169693986210579,0.5590749275038372,0.5860484050309639,0.5640272281779191,0.5599359724256565,0.5464460705710336,0.5990229602184804
