,ROI,Classification accuracy
247,V1,0.48063940142099926
248,V1,0.5300279962145557
249,V1,0.48715051035354323
250,V1,0.5640821246357609
251,V1,0.5103520907486964
252,V1,0.5344197818234931
253,V1,0.5065208354708219
254,V1,0.4732127463865321
255,V1,0.5471546302342071
256,V1,0.544314883963417
257,V1,0.5233970962233431
258,V1,0.5424019173082381
259,V1,0.581464131014994
260,V1,0.5279214559719135
261,V1,0.5232950196647642
262,V1,0.6080464849513877
263,V1,0.540152446628058
264,V1,0.4883118596075467
265,V1,0.5531914954728709
266,V1,0.5422488186673924
267,V1,0.5383871119867204
268,V1,0.5390358594319494
269,V1,0.5990229602184804
