,ROI,Classification accuracy
211,PCC,0.48558137768664084
212,PCC,0.5562751575909473
213,PCC,0.5360528475079558
214,PCC,0.5338026438645633
215,PCC,0.5312564948957761
216,PCC,0.5215525372571213
217,PCC,0.5088490220649663
218,PCC,0.5462754107490949
219,PCC,0.563931648825555
220,PCC,0.5435401002506266
221,PCC,0.5213052238439235
222,PCC,0.45399321474417753
223,PCC,0.5086959206581988
224,PCC,0.53208330115672
225,PCC,0.5424471104231166
226,PCC,0.5286382623224728
227,PCC,0.5280313787564888
228,PCC,0.5611440166393726
229,PCC,0.5701276216857935
230,PCC,0.5297998412549496
231,PCC,0.5322381778088633
232,PCC,0.5259299289891395
233,PCC,0.4945094880057285
234,PCC,0.5181058707374496
235,PCC,0.482937181663837
236,PCC,0.487931730196952
237,PCC,0.5026040100250626
238,PCC,0.5422669769662251
239,PCC,0.5385534147869674
240,V1,0.5650178012861612
241,V1,0.5061463447686358
242,V1,0.5624287992709046
243,V1,0.5650169690417369
244,V1,0.5377161961275739
245,V1,0.5321790247977668
246,V1,0.5207396852345919
247,V1,0.5241893727187845
248,V1,0.5230710322815586
249,V1,0.5561946173420159
250,V1,0.5145426065162908
251,V1,0.5357885522630104
252,V1,0.4596687348452433
253,V1,0.5556879815638167
254,V1,0.49433369839163743
255,V1,0.47176919013219326
256,V1,0.5278082110036998
257,V1,0.5655006323859184
258,V1,0.5707307484397267
259,V1,0.5834586466165416
260,V1,0.5320933423874601
261,V1,0.5102967176262589
262,V1,0.528452380952381
263,V1,0.5260669530970283
264,V1,0.5280239740766057
265,V1,0.505666720564853
266,V1,0.5100882653256233
267,V1,0.4791854636591479
268,V1,0.56343686597446
269,V1,0.5416470864661654
