,ROI,Classification accuracy
135,aPFC,0.5332891547922866
136,aPFC,0.507578188166317
137,aPFC,0.5324174214688792
138,aPFC,0.498064217265276
139,aPFC,0.5546782738562316
140,aPFC,0.6130052476089204
141,aPFC,0.4892224968729859
142,aPFC,0.5008474733333929
143,aPFC,0.5400373810199236
144,aPFC,0.5664510002002524
145,aPFC,0.5340020232667205
146,aPFC,0.5508475206255024
147,aPFC,0.5530614227891781
148,aPFC,0.5541616211938212
149,aPFC,0.5204980571532343
150,Ins,0.5078229319835955
151,Ins,0.558036521320685
152,Ins,0.5845326132642524
153,Ins,0.5414084628713205
154,Ins,0.5405631687711542
155,Ins,0.5229207621088958
156,Ins,0.524624592974714
157,Ins,0.5697741026702001
158,Ins,0.5794001175167477
159,Ins,0.5604880228450968
160,Ins,0.5537496461606216
161,Ins,0.5706943885123162
162,Ins,0.5072736475857007
163,Ins,0.5212282465099365
164,Ins,0.5812068771818564
165,Ins,0.5088809519508143
166,Ins,0.5524414962980962
167,Ins,0.5408437106486823
168,Ins,0.5269941350222331
169,Ins,0.5516305551945755
170,Ins,0.5787754975099955
171,Ins,0.4858625960137308
172,Ins,0.48162232175897096
173,Ins,0.5253701343236586
174,Ins,0.5458510793903731
175,Ins,0.5519415621133525
176,Ins,0.5658439785270958
177,Ins,0.5596009593336643
178,Ins,0.563470334085669
179,Ins,0.5220362893800656
180,ACC,0.5038800457483962
181,ACC,0.5159200242699248
182,ACC,0.5523031845069594
183,ACC,0.5716154494688075
184,ACC,0.5096576562085176
185,ACC,0.5455470386472806
186,ACC,0.5284545532202005
187,ACC,0.5793786001595385
188,ACC,0.543561778173196
189,ACC,0.5751062071122583
190,ACC,0.5351515406866391
191,ACC,0.5996316930368623
192,ACC,0.5005898622533183
193,ACC,0.5150903873355226
194,ACC,0.5327160913473691
195,ACC,0.514343254036986
196,ACC,0.5475133813212901
197,ACC,0.5348350816543624
198,ACC,0.5477972762290769
199,ACC,0.5292179472048443
200,ACC,0.5742446973128424
201,ACC,0.5120328989141928
202,ACC,0.4701193990792376
203,ACC,0.5257522161309455
204,ACC,0.5263395369632424
205,ACC,0.5618053057314694
206,ACC,0.5136250428456861
207,ACC,0.5547536386281566
208,ACC,0.5535097203810323
209,ACC,0.5496736064902447
210,PCC,0.4884456420939944
211,PCC,0.512549950324076
212,PCC,0.53937160438857
213,PCC,0.5463552870245855
214,PCC,0.5312728636892707
215,PCC,0.5369193550152693
216,PCC,0.5000470225585224
217,PCC,0.5569780445439788
218,PCC,0.5174493826316144
219,PCC,0.5467521014399868
220,PCC,0.4988781338972362
221,PCC,0.5374845204924878
222,PCC,0.46983929712639205
223,PCC,0.5195877638940471
224,PCC,0.5499251247879908
225,PCC,0.5218292962321253
226,PCC,0.5202151418594599
227,PCC,0.5341177069077525
228,PCC,0.519885447634048
229,PCC,0.5275819269379023
230,PCC,0.5801202251976182
231,PCC,0.5065464682810908
232,PCC,0.4698684194908289
233,PCC,0.5098398476033508
234,PCC,0.5727413035228991
235,PCC,0.5288400682883048
236,PCC,0.5372457749517108
237,PCC,0.561542531232513
238,PCC,0.5656489024655518
239,PCC,0.5057535683618319
240,V1,0.5281947236607216
241,V1,0.559342229183171
242,V1,0.523562413214492
243,V1,0.5323163304355446
244,V1,0.5607014633759225
245,V1,0.49553245578910804
246,V1,0.502155972071087
247,V1,0.5923526721687896
248,V1,0.5143767779255173
249,V1,0.5520916178678463
250,V1,0.52172040090106
251,V1,0.5592586193560007
252,V1,0.49339331534208253
253,V1,0.5006804100054237
254,V1,0.5480564177116626
255,V1,0.5230136600310841
256,V1,0.5469902034950856
257,V1,0.5049808370693374
258,V1,0.5073109409032239
259,V1,0.5669714296238517
260,V1,0.5493008097373226
261,V1,0.5022594943636945
262,V1,0.4748690671520554
263,V1,0.5274049071936259
264,V1,0.5545171305206462
265,V1,0.4846349846654259
266,V1,0.5054876540844252
267,V1,0.5574036279895312
268,V1,0.5473754069529877
269,V1,0.5148019215580515
