affect;likableness
0.687555114638448;0.7175374779541447
0.7468584656084656;0.7243716931216931
0.7214781746031745;0.7323082010582012
0.7231591710758378;0.736304012345679
0.6733906525573192;0.7469686948853616
0.6686783509700177;0.73831569664903
0.7107859347442681;0.6792328042328043
0.6973930776014109;0.6962356701940036
0.7134865520282188;0.6680720899470899
0.6151069223985891;0.7510471781305115
0.669918430335097;0.7377645502645502
0.6705246913580247;0.7170138888888888
0.7613536155202822;0.6219135802469136
0.7419257054673721;0.7295524691358025
0.7114197530864198;0.6315035273368605
0.7143132716049383;0.7172619047619048
0.6945546737213404;0.6537698412698412
0.6900628306878307;0.6988811728395061
0.7065972222222222;0.6713789682539683
0.7231040564373897;0.7055776014109347
0.7059634038800705;0.7719356261022928
0.7291115520282188;0.777557319223986
0.736166225749559;0.6949680335097002
0.718584656084656;0.736166225749559
0.6976410934744268;0.6943617724867724
0.7360008818342152;0.7548500881834215
0.7183917548500881;0.7970954585537918
0.6988536155202821;0.6759259259259259
0.7512125220458553;0.7550981040564374
0.7053020282186949;0.7671406525573192
