affect;likableness
0.658344356261023;0.6435736331569666
0.7249228395061729;0.6746307319223986
0.6765321869488535;0.7584600970017638
0.7274029982363316;0.7006172839506173
0.6537422839506173;0.7122464726631393
0.6690641534391535;0.7701168430335096
0.6479552469135802;0.6551201499118166
0.6714616402116402;0.6748511904761905
0.6951333774250441;0.718639770723104
0.6098159171075838;0.7366622574955908
0.665922619047619;0.712990520282187
0.6518959435626103;0.6495811287477954
0.7433311287477954;0.6217482363315697
0.6790674603174603;0.6841380070546736
0.7260802469135802;0.5915454144620811
0.7302414021164021;0.7106481481481481
0.644483024691358;0.6489748677248677
0.687610229276896;0.6459160052910053
0.6518408289241622;0.7068727954144621
0.7158840388007054;0.6716545414462081
0.644317680776014;0.7902336860670194
0.7143959435626103;0.7201278659611993
0.703180114638448;0.7265487213403881
0.628858024691358;0.7142030423280423
0.7469686948853616;0.728670634920635
0.6833664021164021;0.7067074514991182
0.667906746031746;0.7508818342151675
0.6948578042328042;0.6425540123456789
0.7439925044091711;0.8071538800705467
0.6764219576719577;0.7489528218694885
