affect;likableness
0.6646274250440918;0.7918320105820106
0.705191798941799;0.7240961199294532
0.6428571428571428;0.783068783068783
0.7689594356261023;0.7024911816578483
0.6620094797178131;0.7838128306878308
0.6280588624338624;0.7214781746031745
0.6566633597883598;0.7670304232804233
0.7170138888888888;0.705081569664903
0.6779927248677249;0.720679012345679
0.6254409171075838;0.7482914462081129
0.6493331128747795;0.783261684303351
0.7589836860670194;0.6849922839506173
0.70706569664903;0.6200672398589064
0.7158013668430335;0.6700837742504409
0.6589781746031745;0.5986827601410935
0.7469962522045855;0.7571373456790124
0.6452270723104057;0.6222442680776015
0.6677689594356261;0.7102347883597884
0.6623401675485009;0.6473489858906526
0.7018298059964726;0.6834766313932981
0.654458774250441;0.84402557319224
0.6849096119929453;0.7201003086419753
0.6871968694885362;0.7018022486772487
0.7040068342151675;0.7618496472663139
0.6662808641975309;0.7698688271604939
0.736166225749559;0.7406029541446209
0.6956845238095238;0.7228009259259259
0.699156746031746;0.63668430335097
0.6690090388007054;0.8099922839506173
0.6211970899470899;0.7412643298059964
