affect;likableness
0.6217919697118613;0.6756470075898968
0.6485250350140056;0.6608789260385006
0.6127248203740561;0.6173110080164952
0.6362425799998362;0.7041945510940472
0.5731960172592429;0.6389157734762437
0.6279260114133373;0.6123242503421675
0.5729497290509771;0.5381794468440605
0.597893471167707;0.5838014806519846
0.5761754327096336;0.5879942542526528
0.6628520660822809;0.6086723901953466
0.6152224861070159;0.6506465632165521
0.6019692050796926;0.5488878446115287
0.5948047841212508;0.6813670923763311
0.6647042826633577;0.7866373602445831
0.6395463293138893;0.6308215130023641
0.6911579845754091;0.6725721662311807
0.5974402983049946;0.7279286425283065
0.6363958622557211;0.5766905072966103
0.6145732168964076;0.6671302591585347
0.5822532357241142;0.6474952896425462
0.7037846799904172;0.8015336435059279
0.5611590250135142;0.6070249438004496
0.6679825137291759;0.7260912698412697
0.6531826080212787;0.6697977212534884
0.6021907940807902;0.5704462841500917
0.6317890825921012;0.6051069606640713
0.5603282358264944;0.6511557039762528
0.6434742071170574;0.6432177518263745
0.6123071094300293;0.6362074290335769
0.6328745743545956;0.6273044090723262
