affect;likableness
0.5984623015873016;0.6119653880070547
0.6768077601410935;0.7448743386243386
0.6663084215167548;0.6576278659611993
0.6985504850088183;0.6708002645502645
0.6684854497354498;0.6702215608465609
0.6987985008818342;0.7360559964726632
0.6793705908289243;0.7417879188712523
0.6772211199294533;0.6987709435626103
0.6761739417989417;0.7036485890652557
0.6266258818342152;0.7415674603174603
0.689346340388007;0.7290839947089947
0.6807760141093474;0.6485339506172839
0.6907793209876543;0.6170359347442681
0.7224702380952381;0.6732528659611993
0.747988315696649;0.6612378747795415
0.7435515873015873;0.6017416225749559
0.6571318342151675;0.6286926807760141
0.6404045414462082;0.6556437389770724
0.6545690035273368;0.5981040564373898
0.6348930776014109;0.7131558641975309
0.656415343915344;0.6775242504409171
0.6396053791887125;0.7002590388007054
0.6431878306878307;0.714754188712522
0.6299603174603174;0.6832010582010581
0.6495535714285714;0.7297178130511464
0.6475143298059964;0.6905313051146384
0.6843584656084656;0.644317680776014
0.6673280423280423;0.6414792768959435
0.6988536155202822;0.7760416666666666
0.6631668871252205;0.693452380952381
