affect;likableness
0.6168153482153095;0.6505108071597433
0.6577023901665929;0.6661058675056435
0.5866371987391448;0.6092006406805889
0.6657746349636345;0.6160262135836044
0.6755922690713713;0.6183128477221422
0.6840797420942062;0.7421479229989868
0.6179896227496847;0.6428846940045149
0.6169458508915262;0.6362589763415631
0.6832344277257687;0.6273444026733501
0.6233803590880796;0.7287375131090136
0.6813952838079677;0.6218650571464123
0.6753281539223877;0.7510366119198705
0.6572989036623421;0.6858961455056081
0.6137248183264534;0.6600078431895342
0.6409254217037693;0.6190937227821326
0.6207993815216145;0.5813002141879522
0.6109144068811735;0.7250581018148206
0.619307696580094;0.6572465072255105
0.6044313065138337;0.5423725537247372
0.6669268209842416;0.6329212881494517
0.7056686536091045;0.6749212348246503
0.5518839096311039;0.5992658952345402
0.6157055603674219;0.6272188672034696
0.6290508939321343;0.6536504159334506
0.6665715683203105;0.6934540473524236
0.6346078764107982;0.5969993689898505
0.6392967521438401;0.6756888897776355
0.6402801645146362;0.6436630139177731
0.6337751484000033;0.6437575543468601
0.5883598715436467;0.6961581702483159
