affect;likableness
0.5907795684063099;0.6329011802556037
0.6503000761708191;0.7166207851188254
0.6181642320670958;0.6169861711015127
0.5965797612904812;0.6077265415311328
0.6067532751404655;0.7393365950336835
0.6078881781148132;0.6167292122149345
0.6459917921847101;0.6102900202634245
0.5829863094726194;0.5728600090652162
0.6156794534334201;0.662686747898114
0.6136088600279294;0.6432379708135586
0.61039096285444;0.6125427709344283
0.5901059775152752;0.6112688636484829
0.6751996540575295;0.6071571881832241
0.5998389496514979;0.6609846868945414
0.5918695255880131;0.5989444084447324
0.6173950565240717;0.6547526840150021
0.6449760852806036;0.7474871798290053
0.7209356430803315;0.7820975310616967
0.6032237520373647;0.6449775813647595
0.617547545333923;0.7197460628521657
0.6594706742346061;0.7845151442435877
0.6810750387508805;0.7367153477665795
0.6224123549273511;0.6647911889653211
0.5879621695169296;0.7224330773742869
0.6681222306173931;0.7007502132992054
0.6443718697274231;0.6018427051671733
0.5750196953781512;0.7074891350717218
0.5903023170159877;0.7088151451323342
0.6268017687703736;0.6719286025347055
0.6283089962958868;0.6341123198066088
