affect;likableness
0.6359911919811784;0.6054104676585079
0.5821471955010075;0.6106989548338934
0.6384660525394369;0.5758511971417907
0.5832657752428457;0.583870025240406
0.5588335882598653;0.5270223430917719
0.5976220742317394;0.5988444071170835
0.5856906742960342;0.5931757585452995
0.6042843526299411;0.5961246200607904
0.6501046005024818;0.5755152508931903
0.5743695111451013;0.5592535194368901
0.6071455318238407;0.5883378659414494
0.5694679214887709;0.5728510105049859
0.591916493388291;0.5294015179793455
0.6233448779731191;0.6225298396700972
0.5814972160282242;0.5795258314225279
0.5752903308618771;0.595407734762438
0.5991291033957443;0.5793678566984838
0.6052148280730422;0.6328588536945199
0.6399358537274559;0.5695726461543932
0.6101439259914492;0.5787379574823585
0.6037480534977149;0.5877626246467232
0.5950403160167576;0.5762926820597594
0.6130412325749014;0.583421430348922
0.5952785545870395;0.5619055395581153
0.5531327150743339;0.5909482438426207
0.5789271227496847;0.5337863719582645
0.5888876923210805;0.5131236779892995
0.6020497846433895;0.6289362590874349
0.6244247260307632;0.5617662285145488
0.5767533685623372;0.5812878828276364
